Buff ID;Item Name;Max Buy Price (RMB);Min Sell Price (RMB);Quick Price (RMB);Reference Price (RMB);Steam Market Price (USD);Steam Market URL
37762;Souvenir MAC-10 | Palm (Field-Tested);4.2;4.88;4.87;4.88;0.75;https://steamcommunity.com/market/listings/730/Souvenir%20MAC-10%20%7C%20Palm%20%28Field-Tested%29
37726;Souvenir M4A1-S | VariCamo (Minimal Wear);127;133.48;132.98;133.48;19.79;https://steamcommunity.com/market/listings/730/Souvenir%20M4A1-S%20%7C%20VariCamo%20%28Minimal%20Wear%29
37699;Souvenir Glock-18 | Reactor (Minimal Wear);150;159;158.5;159;28.26;https://steamcommunity.com/market/listings/730/Souvenir%20Glock-18%20%7C%20Reactor%20%28Minimal%20Wear%29
34439;Desert Eagle | Midnight Storm (Factory New);115;120.99;120.49;120.99;21.94;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Midnight%20Storm%20%28Factory%20New%29
900607;Sawed-Off | Kiss♥Love (Factory New);118;123.99;123.49;123.99;20.77;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Kiss%E2%99%A5Love%20%28Factory%20New%29
38798;StatTrak™ M4A1-S | Bright Water (Minimal Wear);286;303.49;302.99;303.49;52.9;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Bright%20Water%20%28Minimal%20Wear%29
38742;StatTrak™ Glock-18 | Water Elemental (Factory New);210;222;221.5;222;38;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Water%20Elemental%20%28Factory%20New%29
38415;StatTrak™ Desert Eagle | Crimson Web (Minimal Wear);264;274;273.5;274;51.71;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29
38078;Souvenir UMP-45 | Blaze (Factory New);138;139.3;138.8;139.3;23.84;https://steamcommunity.com/market/listings/730/Souvenir%20UMP-45%20%7C%20Blaze%20%28Factory%20New%29
887058;StatTrak™ AK-47 | Nightwish (Minimal Wear);619;633.89;633.39;633.89;119;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Nightwish%20%28Minimal%20Wear%29
35117;M249 | Emerald Poison Dart (Field-Tested);5.6;6.12;6.11;6.12;0.95;https://steamcommunity.com/market/listings/730/M249%20%7C%20Emerald%20Poison%20Dart%20%28Field-Tested%29
877220;Souvenir P250 | Black & Tan (Battle-Scarred);0.71;1.46;1.45;1.46;0.39;https://steamcommunity.com/market/listings/730/Souvenir%20P250%20%7C%20Black%20%26%20Tan%20%28Battle-Scarred%29
34931;Galil AR | Kami (Minimal Wear);6.6;7.8;7.79;7.8;1.32;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Kami%20%28Minimal%20Wear%29
33959;AK-47 | Redline (Battle-Scarred);50;51.48;51.38;51.48;8.69;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Redline%20%28Battle-Scarred%29
35698;MP9 | Setting Sun (Minimal Wear);20.2;21.68;21.58;21.68;4.11;https://steamcommunity.com/market/listings/730/MP9%20%7C%20Setting%20Sun%20%28Minimal%20Wear%29
38794;StatTrak™ M4A1-S | Briefing (Field-Tested);39;43.89;43.79;43.89;7.82;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Briefing%20%28Field-Tested%29
36998;Sealed Graffiti | Guardian;3;4.4;3.7;3.71;0.53;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Guardian
36740;Sealed Graffiti | Banana;2.8;4;3.99;4;0.62;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Banana
835690;StatTrak™ G3SG1 | Digital Mesh (Factory New);6.3;7.56;7.55;7.56;1.45;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20G3SG1%20%7C%20Digital%20Mesh%20%28Factory%20New%29
759262;M4A1-S | Nightmare (Well-Worn);40.2;43.49;43.39;43.49;7.16;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Nightmare%20%28Well-Worn%29
761505;Souvenir Glock-18 | Nuclear Garden (Minimal Wear);185;211;210.5;211;42.38;https://steamcommunity.com/market/listings/730/Souvenir%20Glock-18%20%7C%20Nuclear%20Garden%20%28Minimal%20Wear%29
38101;Souvenir UMP-45 | Urban DDPAT (Field-Tested);1.4;1.57;1.56;1.57;0.24;https://steamcommunity.com/market/listings/730/Souvenir%20UMP-45%20%7C%20Urban%20DDPAT%20%28Field-Tested%29
37772;Souvenir MAG-7 | Irradiated Alert (Minimal Wear);5.3;5.63;5.62;5.63;1.03;https://steamcommunity.com/market/listings/730/Souvenir%20MAG-7%20%7C%20Irradiated%20Alert%20%28Minimal%20Wear%29
38710;StatTrak™ Glock-18 | Catacombs (Field-Tested);6;6.26;6.25;6.26;1.08;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Catacombs%20%28Field-Tested%29
769205;P250 | Verdigris (Minimal Wear);1.9;2.47;2.44;2.45;0.35;https://steamcommunity.com/market/listings/730/P250%20%7C%20Verdigris%20%28Minimal%20Wear%29
36673;Sawed-Off | Snake Camo (Minimal Wear);1.1;1.24;1.23;1.24;0.2;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Snake%20Camo%20%28Minimal%20Wear%29
36341;R8 Revolver | Fade (Field-Tested);25.7;28;27.9;28;4.73;https://steamcommunity.com/market/listings/730/R8%20Revolver%20%7C%20Fade%20%28Field-Tested%29
775913;AWP | Containment Breach (Factory New);1540;1590;1589.5;1590;276.16;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Containment%20Breach%20%28Factory%20New%29
36220;PP-Bizon | Bamboo Print (Factory New);30.7;32.8;32.7;32.8;5.08;https://steamcommunity.com/market/listings/730/PP-Bizon%20%7C%20Bamboo%20Print%20%28Factory%20New%29
36172;P90 | Module (Factory New);7.1;7.99;7.98;7.99;1.38;https://steamcommunity.com/market/listings/730/P90%20%7C%20Module%20%28Factory%20New%29
877200;Souvenir USP-S | Orange Anolis (Minimal Wear);57;60;59.9;60;10.71;https://steamcommunity.com/market/listings/730/Souvenir%20USP-S%20%7C%20Orange%20Anolis%20%28Minimal%20Wear%29
857594;P250 | Cyber Shell (Battle-Scarred);1.4;1.5;1.49;1.5;0.31;https://steamcommunity.com/market/listings/730/P250%20%7C%20Cyber%20Shell%20%28Battle-Scarred%29
34456;Desert Eagle | Oxide Blaze (Battle-Scarred);0.96;1.11;1.1;1.11;0.18;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Oxide%20Blaze%20%28Battle-Scarred%29
774991;M249 | Warbird (Minimal Wear);1.8;2.36;2.35;2.36;0.34;https://steamcommunity.com/market/listings/730/M249%20%7C%20Warbird%20%28Minimal%20Wear%29
35157;M249 | System Lock (Minimal Wear);1.5;1.67;1.66;1.67;0.25;https://steamcommunity.com/market/listings/730/M249%20%7C%20System%20Lock%20%28Minimal%20Wear%29
776841;★ Paracord Knife | Blue Steel (Field-Tested);765;790;789.5;790;146.35;https://steamcommunity.com/market/listings/730/%E2%98%85%20Paracord%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29
835432;R8 Revolver | Phoenix Marker (Minimal Wear);4.7;5.09;5.08;5.09;0.82;https://steamcommunity.com/market/listings/730/R8%20Revolver%20%7C%20Phoenix%20Marker%20%28Minimal%20Wear%29
39749;StatTrak™ USP-S | Neo-Noir (Factory New);645;677.77;677.27;677.77;115;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Neo-Noir%20%28Factory%20New%29
776851;★ StatTrak™ Nomad Knife | Case Hardened (Field-Tested);1850;2149.99;2149.49;2149.99;361.3;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
774899;PP-Bizon | Seabird (Field-Tested);11;13;12.9;13;1.96;https://steamcommunity.com/market/listings/730/PP-Bizon%20%7C%20Seabird%20%28Field-Tested%29
774876;AUG | Navy Murano (Well-Worn);3;4.34;4.33;4.34;0.62;https://steamcommunity.com/market/listings/730/AUG%20%7C%20Navy%20Murano%20%28Well-Worn%29
774945;Tec-9 | Rust Leaf (Minimal Wear);67;73;72.9;73;12.6;https://steamcommunity.com/market/listings/730/Tec-9%20%7C%20Rust%20Leaf%20%28Minimal%20Wear%29
41124;Sticker | Zombie Lover;5.6;6.33;6.32;6.33;1.04;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Zombie%20Lover
38657;StatTrak™ Galil AR | Eco (Field-Tested);42.6;43.88;43.78;43.88;8.12;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Galil%20AR%20%7C%20Eco%20%28Field-Tested%29
35167;M4A1-S | Basilisk (Minimal Wear);24;25.69;25.59;25.69;4.71;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Basilisk%20%28Minimal%20Wear%29
42982;★ Karambit | Bright Water (Minimal Wear);3810;3995;3994.5;3995;671.34;https://steamcommunity.com/market/listings/730/%E2%98%85%20Karambit%20%7C%20Bright%20Water%20%28Minimal%20Wear%29
42836;★ Gut Knife | Lore (Field-Tested);796;804.5;804;804.5;140;https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Lore%20%28Field-Tested%29
835852;Galil AR | Phoenix Blacklight (Factory New);180;187.5;187;187.5;33.12;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Phoenix%20Blacklight%20%28Factory%20New%29
38175;StatTrak™ AK-47 | Elite Build (Battle-Scarred);16.3;16.7;16.6;16.7;3.02;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Elite%20Build%20%28Battle-Scarred%29
759744;★ Ursus Knife | Stained (Minimal Wear);792;830;829.5;830;168.5;https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29
781711;Glock-18 | Vogue (Well-Worn);21;23;22.9;23;4.02;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Vogue%20%28Well-Worn%29
887078;StatTrak™ SCAR-20 | Poultrygeist (Well-Worn);1.1;1.32;1.31;1.32;0.25;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SCAR-20%20%7C%20Poultrygeist%20%28Well-Worn%29
878984;Sticker | device (Gold) | Stockholm 2021;273;278.7;278.2;278.7;49;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20device%20%28Gold%29%20%7C%20Stockholm%202021
38885;StatTrak™ M4A4 | Howl (Field-Tested);38100;41388.5;41388;41388.5;6034.34;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Howl%20%28Field-Tested%29
903874;Sticker | TV Installation (Lenticular);35;36.46;36.36;36.46;6.27;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20TV%20Installation%20%28Lenticular%29
40449;Sticker | Longevity;9;9.44;8.99;9;1.28;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Longevity
894364;Sticker | Eternal Fire (Holo) | Antwerp 2022;10.3;10.8;10.7;10.8;1.66;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Eternal%20Fire%20%28Holo%29%20%7C%20Antwerp%202022
769268;StatTrak™ UMP-45 | Moonrise (Minimal Wear);6.1;6.76;6.75;6.76;1.29;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Moonrise%20%28Minimal%20Wear%29
759511;★ Stiletto Knife | Night Stripe (Field-Tested);941;987.5;987;987.5;172.24;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Night%20Stripe%20%28Field-Tested%29
779256;MAC-10 | Disco Tech (Well-Worn);13.1;14.52;14.42;14.52;2.67;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Disco%20Tech%20%28Well-Worn%29
857573;StatTrak™ UMP-45 | Oscillator (Minimal Wear);3.1;3.37;3.36;3.37;0.59;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Oscillator%20%28Minimal%20Wear%29
835744;StatTrak™ M249 | Deep Relief (Minimal Wear);2.7;3.43;3.42;3.43;0.57;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M249%20%7C%20Deep%20Relief%20%28Minimal%20Wear%29
39523;StatTrak™ SG 553 | Triarch (Field-Tested);3.3;3.29;3.29;3.3;0.6;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SG%20553%20%7C%20Triarch%20%28Field-Tested%29
36480;SG 553 | Phantom (Minimal Wear);3.9;4.07;4.06;4.07;0.71;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Phantom%20%28Minimal%20Wear%29
36088;P250 | Supernova (Field-Tested);2.8;3.19;3.18;3.19;0.52;https://steamcommunity.com/market/listings/730/P250%20%7C%20Supernova%20%28Field-Tested%29
36222;PP-Bizon | Bamboo Print (Minimal Wear);16.9;18.5;18.4;18.5;3.15;https://steamcommunity.com/market/listings/730/PP-Bizon%20%7C%20Bamboo%20Print%20%28Minimal%20Wear%29
39234;StatTrak™ P2000 | Turf (Well-Worn);1.1;1.39;1.38;1.39;0.24;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P2000%20%7C%20Turf%20%28Well-Worn%29
779326;StatTrak™ SCAR-20 | Enforcer (Minimal Wear);10.8;11.02;10.92;11.02;1.97;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SCAR-20%20%7C%20Enforcer%20%28Minimal%20Wear%29
35461;MAG-7 | Bulldozer (Field-Tested);13.4;14.46;14.36;14.46;2.39;https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Bulldozer%20%28Field-Tested%29
769241;StatTrak™ P250 | Verdigris (Field-Tested);1.7;1.98;1.97;1.98;0.32;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Verdigris%20%28Field-Tested%29
779269;MAG-7 | Justice (Well-Worn);12.5;13.89;13.79;13.89;2.21;https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Justice%20%28Well-Worn%29
42355;★ Bayonet | Black Laminate (Battle-Scarred);1820;1900;1899.5;1900;366.8;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Black%20Laminate%20%28Battle-Scarred%29
781583;StatTrak™ MP5-SD | Kitbash (Minimal Wear);10.3;11.58;11.48;11.58;1.86;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP5-SD%20%7C%20Kitbash%20%28Minimal%20Wear%29
35020;Glock-18 | Fade (Factory New);6740;6989;6988.5;6989;1018.98;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Fade%20%28Factory%20New%29
43088;★ M9 Bayonet | Damascus Steel (Field-Tested);2980;3059.5;3059;3059.5;555.6;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Damascus%20Steel%20%28Field-Tested%29
759264;MP7 | Powercore (Factory New);13.1;14.5;14.4;14.5;2.35;https://steamcommunity.com/market/listings/730/MP7%20%7C%20Powercore%20%28Factory%20New%29
35178;M4A1-S | Briefing (Factory New);61;63;62.9;63;11.27;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Briefing%20%28Factory%20New%29
759253;G3SG1 | High Seas (Factory New);13.6;14.59;14.49;14.59;2.46;https://steamcommunity.com/market/listings/730/G3SG1%20%7C%20High%20Seas%20%28Factory%20New%29
39019;StatTrak™ MP7 | Cirrus (Factory New);14.7;16.2;16.1;16.2;2.57;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP7%20%7C%20Cirrus%20%28Factory%20New%29
769223;Galil AR | Akoben (Battle-Scarred);0.91;1.02;1.01;1.02;0.2;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Akoben%20%28Battle-Scarred%29
774788;Seal Team 6 Soldier | NSWC SEAL;12.8;13.79;13.69;13.79;2.3;https://steamcommunity.com/market/listings/730/Seal%20Team%206%20Soldier%20%7C%20NSWC%20SEAL
895486;Sticker | Snappi (Holo) | Antwerp 2022;1.5;1.64;1.63;1.64;0.24;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Snappi%20%28Holo%29%20%7C%20Antwerp%202022
895472;Sticker | Spinx (Holo) | Antwerp 2022;2;2.13;2.12;2.13;0.36;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Spinx%20%28Holo%29%20%7C%20Antwerp%202022
878970;Sticker | TeSeS (Holo) | Stockholm 2021;1.2;1.24;1.23;1.24;0.18;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20TeSeS%20%28Holo%29%20%7C%20Stockholm%202021
878963;Sticker | sjuush (Holo) | Stockholm 2021;0.9;1.09;1.08;1.09;0.17;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20sjuush%20%28Holo%29%20%7C%20Stockholm%202021
878933;Sticker | AMANEK (Holo) | Stockholm 2021;2;2.42;2.41;2.42;0.35;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20AMANEK%20%28Holo%29%20%7C%20Stockholm%202021
878930;Sticker | interz (Holo) | Stockholm 2021;1;1.43;1.42;1.43;0.23;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20interz%20%28Holo%29%20%7C%20Stockholm%202021
34513;Dual Berettas | Cartel (Factory New);5.4;5.99;5.98;5.99;0.93;https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Cartel%20%28Factory%20New%29
779334;StatTrak™ SG 553 | Darkwing (Well-Worn);4;4.82;4.81;4.82;0.71;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SG%20553%20%7C%20Darkwing%20%28Well-Worn%29
40960;Sticker | The 'Nader;1.7;1.93;1.92;1.93;0.34;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20The%20%27Nader
35281;M4A4 | Desolate Space (Factory New);156;159;158.5;159;26.58;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Desolate%20Space%20%28Factory%20New%29
39094;StatTrak™ Music Kit | Hundredth, FREE;6;6.2;6.19;6.2;1.03;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Hundredth%2C%20FREE
876158;Stockholm 2021 Challengers Patch Pack;27.5;34.9;34.8;34.9;5.67;https://steamcommunity.com/market/listings/730/Stockholm%202021%20Challengers%20Patch%20Pack
38420;StatTrak™ Desert Eagle | Directive (Minimal Wear);24.5;26.67;26.57;26.67;4.95;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Directive%20%28Minimal%20Wear%29
772181;Sticker | Natus Vincere (Holo) | Berlin 2019;3;3.39;3.38;3.39;0.61;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Natus%20Vincere%20%28Holo%29%20%7C%20Berlin%202019
771988;Sticker | Natus Vincere | Berlin 2019;2.1;2.36;2.35;2.36;0.34;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Natus%20Vincere%20%7C%20Berlin%202019
894434;Sticker | s1mple (Glitter) | Antwerp 2022;3.8;3.85;3.84;3.85;0.63;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20s1mple%20%28Glitter%29%20%7C%20Antwerp%202022
835792;P90 | Tiger Pit (Factory New);28.8;31.37;31.27;31.37;5.25;https://steamcommunity.com/market/listings/730/P90%20%7C%20Tiger%20Pit%20%28Factory%20New%29
762249;M4A1-S | Control Panel (Factory New);266;273;272.5;273;45;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Control%20Panel%20%28Factory%20New%29
38980;StatTrak™ MAG-7 | Firestarter (Well-Worn);3.8;7;6.99;7;1.06;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAG-7%20%7C%20Firestarter%20%28Well-Worn%29
34550;Dual Berettas | Marina (Factory New);75;80.68;80.58;80.68;14.72;https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Marina%20%28Factory%20New%29
34092;AWP | Graphite (Factory New);1050;1098;1097.5;1098;187.22;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Graphite%20%28Factory%20New%29
33942;AK-47 | Orbit Mk01 (Minimal Wear);58;61;60.9;61;10.75;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Minimal%20Wear%29
835550;Five-SeveN | Berries And Cherries (Factory New);172;178;177.5;178;31.42;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Berries%20And%20Cherries%20%28Factory%20New%29
42799;★ Gut Knife | Bright Water (Factory New);580;595.3;594.8;595.3;105.04;https://steamcommunity.com/market/listings/730/%E2%98%85%20Gut%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29
39736;StatTrak™ USP-S | Guardian (Field-Tested);17.4;17.7;17.6;17.7;3.31;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Guardian%20%28Field-Tested%29
835542;UMP-45 | Gold Bismuth (Factory New);22.4;24.48;24.38;24.48;4.08;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Gold%20Bismuth%20%28Factory%20New%29
35934;P2000 | Handgun (Factory New);13.7;15;14.9;15;2.69;https://steamcommunity.com/market/listings/730/P2000%20%7C%20Handgun%20%28Factory%20New%29
773610;Five-SeveN | Buddy (Factory New);7.6;8.39;8.38;8.39;1.4;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Buddy%20%28Factory%20New%29
42191;USP-S | Neo-Noir (Factory New);243;249;248.5;249;41.75;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Neo-Noir%20%28Factory%20New%29
776538;AK-47 | Wild Lotus (Minimal Wear);47260;49000;48999.5;49000;7144.08;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wild%20Lotus%20%28Minimal%20Wear%29
34450;Desert Eagle | Naga (Well-Worn);4.7;5.23;5.22;5.23;0.95;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Naga%20%28Well-Worn%29
895568;Sticker | buster (Holo) | Antwerp 2022;3.9;4.12;4.11;4.12;0.7;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20buster%20%28Holo%29%20%7C%20Antwerp%202022
895461;Sticker | JT (Holo) | Antwerp 2022;14.8;15.05;14.95;15.05;2.37;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20JT%20%28Holo%29%20%7C%20Antwerp%202022
895448;Sticker | oSee (Holo) | Antwerp 2022;4.3;4.4;4.39;4.4;0.63;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20oSee%20%28Holo%29%20%7C%20Antwerp%202022
43524;★ StatTrak™ Flip Knife | Damascus Steel (Factory New);1220;1414;1413.5;1414;248.92;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29
34662;FAMAS | Neural Net (Field-Tested);3.6;3.94;3.93;3.94;0.71;https://steamcommunity.com/market/listings/730/FAMAS%20%7C%20Neural%20Net%20%28Field-Tested%29
903854;Sticker | Conspiracy Club (Holo);3.9;4;3.99;4;0.69;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Conspiracy%20Club%20%28Holo%29
35777;Negev | Power Loader (Factory New);32.3;33.39;33.29;33.39;5.56;https://steamcommunity.com/market/listings/730/Negev%20%7C%20Power%20Loader%20%28Factory%20New%29
